"AzureRmExpressRouteServiceProvider","The Get-AzureRmExpressRouteServiceProvider cmdlet retrieves a list ExpressRoute service providers and their attributes. Attribute include location and bandwidth options.","Get-AzureRmExpressRouteServiceProvider",,"Get"
"AzureRmHDInsightCluster","The Get-AzureRmHDInsightCluster cmdlet lists the Azure HDInsight service clusters for the current subscription. Use the ClusterName parameter to get details for a specific cluster.","Get-AzureRmHDInsightCluster",,"Get"
"AzureRmHDInsightJob","The Get-AzureRmHDInsightJob cmdlet gets recent jobs for a specified Azure HDInsight cluster in reverse chronological order, with the most recent job at the top of the list. Get a specific job by providing the JobId parameter.","Get-AzureRmHDInsightJob",,"Get"
"AzureRmHDInsightJobOutput","The Get-AzureRmHDInsightJobOutput cmdlet gets the log output for a job from the Storage account associated with an Azure HDInsight cluster.","Get-AzureRmHDInsightJobOutput",,"Get"
"AzureRmHDInsightOperationsManagementSuite","The Get-AzureRmHDInsightOperationsManagementSuite cmdlet gets the status of OMS installation in an Azure HDInsight cluster. If OMS is enabled then it will also return the OMS workspace id.","Get-AzureRmHDInsightOperationsManagementSuite",,"Get"
"AzureRmHDInsightPersistedScriptAction","The Get-AzureRmHDInsightPersistedScriptAction cmdlet gets the persisted script actions for an Azure HDInsight cluster and lists them in chronological order, or gets details for a specified persisted script action.","Get-AzureRmHDInsightPersistedScriptAction",,"Get"
"AzureRmHDInsightProperties","The Get-AzureRmHDInsightProperties cmdlet gets properties specific to Azure HDInsight, such as the list of available locations, HDInsight cluster versions, and available compute capacity.","Get-AzureRmHDInsightProperties",,"Get"
"AzureRmHDInsightScriptActionHistory","The Get-AzureRmHDInsightScriptActionHistory cmdlet gets the script action history for an Azure HDInsight cluster and lists it in reverse chronological order, or gets details of a previously executed script action.","Get-AzureRmHDInsightScriptActionHistory",,"Get"
"AzureRmImage","The Get-AzureRmImage cmdlet gets the properties of an image.","Get-AzureRmImage",,"Get"
"AzureRmIntegrationAccount","The Get-AzureRmIntegrationAccount cmdlet gets integration accounts from a resource group.  Specify an integration account name and resource group name.
","Get-AzureRmIntegrationAccount",,"Get"
"AzureRmIntegrationAccountAgreement","The Get-AzureRmIntegrationAccountAgreement cmdlet gets an integration account agreement from an Azure resource group. Specify the integration account name, resource group name, and agreement name.
","Get-AzureRmIntegrationAccountAgreement",,"Get"
"AzureRmIntegrationAccountCallbackUrl","The Get-AzureRmIntegrationAccountCallbackUrl cmdlet gets an integration account callback URL from a resource group. This cmdlet returns a CallbackUrl object that represents the integration account callback URL. Specify the integration account name and resource group name.
","Get-AzureRmIntegrationAccountCallbackUrl",,"Get"
"AzureRmIntegrationAccountCertificate","The Get-AzureRmIntegrationAccountCertificate cmdlet gets integration account certificates from a resource group. Specify the integration account name, resource group name, and certificate name.
","Get-AzureRmIntegrationAccountCertificate",,"Get"
"AzureRmIntegrationAccountGeneratedIcn","This cmdlet is meant to be used in disaster recovery scenarios to retrieve the current value of the generated interchange control number so to write back an increased value with Set-AzureRmIntegrationAccountGeneratedIcn. The interchange control number should be increased to avoid duplicate interchange control numbers for the numbers that could not yet be replicated to the passive region when the disaster happened in the active region. Please do provide the ""-AgreementType"" parameter to specify whether X12 or Edifact control numbers to return","Get-AzureRmIntegrationAccountGeneratedIcn",,"Get"
"AzureRmIntegrationAccountMap","The Get-AzureRmIntegrationAccountMap cmdlet gets integration account map from a resource group. Specifying the integration account name, resource group name, and map name.
","Get-AzureRmIntegrationAccountMap",,"Get"
"AzureRmIntegrationAccountPartner","The Get-AzureRmIntegrationAccountPartner cmdlet gets integration account partners from a resource group. Specify the integration account name, resource group name, and partner name.
","Get-AzureRmIntegrationAccountPartner",,"Get"
"AzureRmIntegrationAccountReceivedIcn","This cmdlet is meant to be used in disaster recovery scenarios to validate the presence of a received interchange control number and optionally to remove that entity with Remove-AzureRmIntegrationAccountReceivedIcn. Please do provide the ""-AgreementType"" parameter to specify whether X12 or Edifact control numbers to return","Get-AzureRmIntegrationAccountReceivedIcn",,"Get"
"AzureRmIntegrationAccountSchema","The Get-AzureRmIntegrationAccountSchema cmdlet gets integration account schemas. Specifying the integration account name, resource group name, and schema name.
","Get-AzureRmIntegrationAccountSchema",,"Get"
"AzureRmIotHub","Gets information about the IotHubs in a subscription. You can view all IotHub instances in a subscription, or filter your results by a resource group or a particular IotHub Name.","Get-AzureRmIotHub",,"Get"
"AzureRmIotHubCertificate","For a detailed explanation of CA certificates in Azure IoT Hub, see https://docs.microsoft.com/en-us/azure/iot-hub/iot-hub-x509ca-overview","Get-AzureRmIotHubCertificate",,"Get"
"AzureRmIotHubCertificateVerificationCode","This verification code is used to complete the proof of possession step for a certificate. Use this verification code as the CN of a new certificate signed with the root certificates private key. For a detailed explanation of CA certificates in Azure IoT Hub, see https://docs.microsoft.com/en-us/azure/iot-hub/iot-hub-x509ca-overview","Get-AzureRmIotHubCertificateVerificationCode",,"Get"
"AzureRmIotHubConnectionString","Gets the IotHub connectionstrings. You can either get connectionstrings for all the keys or filter them by a specific key name.","Get-AzureRmIotHubConnectionString",,"Get"
"AzureRmIotHubEventHubConsumerGroup","Gets all the eventhub consumergroups for the different EventHubs used by IotHub.","Get-AzureRmIotHubEventHubConsumerGroup",,"Get"
"AzureRmIotHubJob","Gets the information about an IotHub Job. An IotHub Job gets created when an import or export operation is initialted using the New-AzureRmIotHubExportDevices or New-AzureRmIotHubImportDevices commands. You can either list all the jobs or filter the jobs by the Job Identifier.","Get-AzureRmIotHubJob",,"Get"
"AzureRmIotHubKey","Gets an IotHub Key. You can either list all Keys or filter the list by a specific Key Name.","Get-AzureRmIotHubKey",,"Get"
"AzureRmIotHubQuotaMetric","Gets the Quota Metrics for an IotHub.","Get-AzureRmIotHubQuotaMetric",,"Get"
"AzureRmIotHubRegistryStatistic","Gets the RegistryStatistics for an IotHub. This provides information about the number of total, enabled and disabled devices in an IotHub.","Get-AzureRmIotHubRegistryStatistic",,"Get"
"AzureRmIotHubValidSku","Gets all the valid skus that this IotHub can transition to. An IotHub cannot transition between free and the paid skus and vice versa.  You will have to delete and recreate the iothub if you want to achieve this.","Get-AzureRmIotHubValidSku",,"Get"
"AzureRmKeyVault","The Get-AzureRmKeyVault cmdlet gets information about the key vaults in a subscription. You can view all key vaults instances in a subscription, or filter your results by a resource group or a particular key vault.
","Get-AzureRmKeyVault",,"Get"
"AzureRmLoadBalancer","The Get-AzureRmLoadBalancer cmdlet gets one or more Azure load balancers that are contained in a resource group.","Get-AzureRmLoadBalancer",,"Get"
"AzureRmLoadBalancerBackendAddressPoolConfig","The Get-AzureRmLoadBalancerBackendAddressPoolConfig cmdlet gets a single backend address pool or a list of backend address pools within a load balancer.","Get-AzureRmLoadBalancerBackendAddressPoolConfig",,"Get"
"AzureRmLoadBalancerFrontendIpConfig","The Get-AzureRmLoadBalancerFrontendIpConfig cmdlet gets a front-end IP configuration or a list of front-end IP configurations in a load balancer.","Get-AzureRmLoadBalancerFrontendIpConfig",,"Get"
"AzureRmLoadBalancerInboundNatPoolConfig","","Get-AzureRmLoadBalancerInboundNatPoolConfig",,"Get"
"AzureRmLoadBalancerInboundNatRuleConfig","The Get-AzureRmLoadBalancerInboundNatRuleConfig cmdlet gets one or more inbound network address translation (NAT) rules in an Azure load balancer.","Get-AzureRmLoadBalancerInboundNatRuleConfig",,"Get"
"AzureRmLoadBalancerProbeConfig","The Get-AzureRmLoadBalancerProbeConfig cmdlet gets one or more probe configurations for a load balancer.","Get-AzureRmLoadBalancerProbeConfig",,"Get"
"AzureRmLoadBalancerRuleConfig","The Get-AzureRmLoadBalancerRuleConfig cmdlet gets one or more rule configurations for a load balancer.","Get-AzureRmLoadBalancerRuleConfig",,"Get"
"AzureRmLocalNetworkGateway","The Local Network Gateway is the object representing your VPN device On-Premises.
","Get-AzureRmLocalNetworkGateway",,"Get"
"AzureRmLocation","The Get-AzureRmLocation cmdlet gets all locations and the supported resource providers for each location.","Get-AzureRmLocation",,"Get"
"AzureRmLog","The Get-AzureRmLog cmdlet gets a log of events. The events can be associated with the current subscription ID, correlation ID, resource group, resource ID, or resource provider.","Get-AzureRmLog",,"Get"
"AzureRmLogicApp","The Get-AzureRmLogicApp cmdlet gets a logic app. This cmdlet returns a Workflow object.
","Get-AzureRmLogicApp",,"Get"
"AzureRmLogicAppRunAction","The Get-AzureRmLogicAppRunAction cmdlet gets an action from a logic app run. This cmdlet returns a WorkflowRunAction objects. Specify the logic app, resource group, and run.
","Get-AzureRmLogicAppRunAction",,"Get"
"AzureRmLogicAppRunHistory","The Get-AzureRmLogicAppRunHistory cmdlet gets the run history of a logic app. This cmdlet returns a collection of WorkflowRun objects. Specify the logic app and resource group.
","Get-AzureRmLogicAppRunHistory",,"Get"
"AzureRmLogicAppTrigger","The Get-AzureRmLogicAppTrigger cmdlet gets triggers from a logic app. This cmdlet returns a WorkflowTrigger object. Specify the workflow, resource group, and trigger.
","Get-AzureRmLogicAppTrigger",,"Get"
"AzureRmLogicAppTriggerCallbackUrl","The Get-AzureRmLogicAppTriggerCallbackUrl cmdlet gets a Logic App trigger callback URL from a resource group. This cmdlet returns a WorkflowTriggerCallbackUrl object that represents the callback URL. Specify the resource group name, logic app name, and trigger name.
","Get-AzureRmLogicAppTriggerCallbackUrl",,"Get"
"AzureRmLogicAppTriggerHistory","The Get-AzureRmLogicAppTriggerHistory cmdlet gets the history of triggers in a logic app in the Logic Apps feature. This cmdlet returns a WorkflowTriggerHistory object. Specify the logic app, resource group, and trigger.
","Get-AzureRmLogicAppTriggerHistory",,"Get"
"AzureRmLogicAppUpgradedDefinition","The Get-AzureRmLogicAppUpgradedDefinition cmdlet gets the upgraded definition for the schema version and logic app from a resource group. This cmdlet returns an object that represents the definition of the upgraded logic app. Specify the resource group name, logic app name, and target schema version.
","Get-AzureRmLogicAppUpgradedDefinition",,"Get"
"AzureRmLogProfile","The Get-AzureRmLogProfile cmdlet gets a log profile.","Get-AzureRmLogProfile",,"Get"
"AzureRmManagedApplication","The Get-AzureRmManagedApplication cmdlet gets managed applications","Get-AzureRmManagedApplication",,"Get"
"AzureRmManagedApplicationDefinition","The Get-AzureRmManagedApplicationDefinition cmdlet gets managed application definitions","Get-AzureRmManagedApplicationDefinition",,"Get"
"AzureRmManagementGroup","The Get-AzureRMManagementGroup cmdlet Gets all or a specific Management Group.","Get-AzureRmManagementGroup",,"Get"
"AzureRmMarketplaceTerms","The Get-AzureRmMarketplaceTerms cmdlet returns terms for given publisher id(Publisher), offer id(Product) and plan id(Name) tuple.","Get-AzureRmMarketplaceTerms",,"Get"
"AzureRmMediaService","The Get-AzureRmMediaService cmdlet gets information about a media service.","Get-AzureRmMediaService",,"Get"
"AzureRmMediaServiceKeys","The Get-AzureRmMediaServiceKeys cmdlet gets key information for accessing the Representational State Transfer (REST) endpoint associated with the Azure media service.","Get-AzureRmMediaServiceKeys",,"Get"
"AzureRmMediaServiceNameAvailability","The Get-AzureRmMediaServiceNameAvailability cmdlet checks whether a media service name is available. Media service names are globally unique.","Get-AzureRmMediaServiceNameAvailability",,"Get"
"AzureRmMetric","The Get-AzureRmMetric cmdlet gets the metric values for a specified resource.","Get-AzureRmMetric",,"Get"
"AzureRmMetricDefinition","The Get-AzureRmMetricDefinition cmdlet gets metric definitions.","Get-AzureRmMetricDefinition",,"Get"
"AzureRmMlCommitmentAssociation","Retrieves commitment association information. Depending on the paramenters passed, the cmdlet returns a specific commitment association or a collection of commitment associations for the specified commitment plan.","Get-AzureRmMlCommitmentAssociation",,"Get"
"AzureRmMlCommitmentPlan","Retrieves commitment plan information. Depending on the paramenters passed, the cmdlet returns the a specific commitment plan, a collection of commitment plans for a specified resource group within the current subscription, or a collection of commitment plans within the current subscription.","Get-AzureRmMlCommitmentPlan",,"Get"
"AzureRmMlCommitmentPlanUsageHistory","Retrieves usage history information for a specified commitment plan, including resources used and resources remaining within the plan.","Get-AzureRmMlCommitmentPlanUsageHistory",,"Get"
"AzureRmMlOpCluster","Gets an operationalization cluster object by name, or by resource group, or by subscription.","Get-AzureRmMlOpCluster",,"Get"
"AzureRmMlOpClusterKey","The keys for the storage account, container registry, and other services associated with the operationalization cluster are not returned when getting the cluster properties. A specific call to retrieve the keys must be made since they are sensitive information.","Get-AzureRmMlOpClusterKey",,"Get"
"AzureRmMlWebService","Retrieves web service defintion information. Depending on the paramenters passed, the cmdlet returns the defintion for a specific web service, a collection of defintions for the web services for a specified resource group within the current subscription, or a collection of defintions for the web services within the current subscription.","Get-AzureRmMlWebService",,"Get"
"AzureRmMlWebServiceKeys","Gets the access keys for the Azure Machine Learning web service's runtime APIs.","Get-AzureRmMlWebServiceKeys",,"Get"
"AzureRmNetworkInterface","The Get-AzureRmNetworkInterface cmdlet gets an Azure network interface or a list of Azure network interfaces in a resource group.","Get-AzureRmNetworkInterface",,"Get"
"AzureRmNetworkInterfaceIpConfig","The Get-AzureRmNetworkInterfaceIPConfig cmdlet gets a network interface IP configuration from an Azure network interface.","Get-AzureRmNetworkInterfaceIpConfig",,"Get"
"AzureRmNetworkSecurityGroup","The Get-AzureRmNetworkSecurityGroup cmdlet gets an Azure network security group.","Get-AzureRmNetworkSecurityGroup",,"Get"
"AzureRmNetworkSecurityRuleConfig","The Get-AzureRmNetworkSecurityRuleConfig cmdlet gets a network security rule configuration for an Azure network security group.","Get-AzureRmNetworkSecurityRuleConfig",,"Get"
"AzureRmNetworkUsage","The Get-AzureRmNetworkUsage cmdlet gets limits and current usage for Network resources.","Get-AzureRmNetworkUsage",,"Get"
"AzureRmNetworkWatcher","The Get-AzureRmNetworkWatcher cmdlet gets one or more Azure Network Watcher resources.","Get-AzureRmNetworkWatcher",,"Get"
"AzureRmNetworkWatcherConnectionMonitor","The Get-AzureRmNetworkWatcherConnectionMonitor cmdlet returns the connection monitor with the specified name / resourceId or the list of connection monitors corresponding to the specified network watcher / location.","Get-AzureRmNetworkWatcherConnectionMonitor",,"Get"
"AzureRmNetworkWatcherConnectionMonitorReport","The Get-AzureRmNetworkWatcherConnectionMonitorReport cmdlet returns the report on the most recent connection states.","Get-AzureRmNetworkWatcherConnectionMonitorReport",,"Get"
"AzureRmNetworkWatcherFlowLogStatus","The Get-AzureRmNetworkWatcherFlowLogStatus cmdlet Gets the status of flow logging on a resource.  The status includes whether or not flow logging is enabled for the resource provided, the configured storage account to send logs, and the retention policy for the logs.  Currently Network Security Groups are supported for flow logging.","Get-AzureRmNetworkWatcherFlowLogStatus",,"Get"
"AzureRmNetworkWatcherNextHop","The Get-AzureRmNetworkWatcherNextHop cmdlet gets the next hop from a VM.  Next hop allows you to view the type of Azure resource, the associated IP address of that resource, and the routing table rule that is responsible for the route.","Get-AzureRmNetworkWatcherNextHop",,"Get"
"AzureRmNetworkWatcherPacketCapture","The Get-AzureRmNetworkWatcherPacketCapture gets the properties and status of a packet capture resource.","Get-AzureRmNetworkWatcherPacketCapture",,"Get"
"AzureRmNetworkWatcherReachabilityProvidersList","The Get-AzureRmNetworkWatcherReachabilityProvidersList lists all available internet service providers for a specified Azure region.","Get-AzureRmNetworkWatcherReachabilityProvidersList",,"Get"
"AzureRMNetworkWatcherReachabilityReport","The Get-AzureRmNetworkWatcherReachabilityReport gets the relative latency score for internet service providers from a specified location to Azure regions.","Get-AzureRMNetworkWatcherReachabilityReport",,"Get"
"AzureRmNetworkWatcherSecurityGroupView","The Get-AzureRmNetworkWatcherSecurityGroupView enables you to view the configured and effective network security group rules applied on a VM.","Get-AzureRmNetworkWatcherSecurityGroupView",,"Get"
"AzureRmNetworkWatcherTopology","The Get-AzureRmNetworkWatcherTopology cmdlet a network level view of resources and their relationships in a resource group.  Note: If resources from multiple regions reside in the resource group, only the resources in the same region as the Network Watcher will be included in the JSON output.","Get-AzureRmNetworkWatcherTopology",,"Get"
"AzureRmNetworkWatcherTroubleshootingResult","The Get-AzureRmNetworkWatcherTroubleshootingResult cmdlet gets the troubleshooting result from the previously run or currently running Start-AzureRmNetworkWatcherResourceTroubleshooting operation.  If the troubleshooting operation is currently in progress, then this operation may take a few minutes to complete. Currently Virtual Network Gateways and Connections are supported.","Get-AzureRmNetworkWatcherTroubleshootingResult",,"Get"
"AzureRmNotificationHub","The Get-AzureRmNotificationHub cmdlet gets information about the notification hubs in a specified namespace and assigned to a specified resource group. For example, you can get information for all the notification hubs in the namespace ContosoNamespace and assigned to the ContosoNotificationsGroup resource group.
","Get-AzureRmNotificationHub",,"Get"
"AzureRmNotificationHubAuthorizationRules","The Get-AzureRmNotificationHubAuthorizationRules cmdlet gets information about the Shared Access Signature (SAS) authorization rules associated with a notification hub. The cmdlet returns information about all the rules associated with a hub or, by including the AuthorizationRule parameter, gets information about a specific rule.
","Get-AzureRmNotificationHubAuthorizationRules",,"Get"
"AzureRmNotificationHubListKeys","The Get-AzureRmNotificationHubListKeys cmdlet returns the primary and secondary connection strings of a notification hub Shared Access Signature (SAS) authorization rule.
","Get-AzureRmNotificationHubListKeys",,"Get"
"AzureRmNotificationHubPNSCredentials","The Get-AzureRmNotificationHubPNSCredentials cmdlet gets the platform notification service (PNS) credentials for a notification hub. Each notification hub has a single set of PNS credentials. These credentials are applied to individual push notification services such as, but not limited to; the iOS push notification service, the Android push notification service, and Windows Phone 8.","Get-AzureRmNotificationHubPNSCredentials",,"Get"
"AzureRmNotificationHubsNamespace","The Get-AzureRmNotificationHubsNamespace cmdlet gets information about notification hub namespaces. This cmdlet provides you the option of getting information for all your namespaces, information about the namespaces assigned to a specified resource group; or for returning information about a specific namespace.
","Get-AzureRmNotificationHubsNamespace",,"Get"
"AzureRmNotificationHubsNamespaceAuthorizationRules","The Get-AzureRmNotificationHubsNamespaceAuthorizationRules cmdlet returns information about the Shared Access Signature (SAS) authorization rules associated with a notification hub namespace. You can return information about all the rules associated with the namespace. Alternatively, and by including the AuthorizationRule parameter, you can return information for a specific rule.
","Get-AzureRmNotificationHubsNamespaceAuthorizationRules",,"Get"
"AzureRmNotificationHubsNamespaceListKeys","The Get-AzureRmNotificationHubsNamespaceListKeys cmdlet returns the primary and secondary connection strings for a Shared Access Signature (SAS) authorization rule assigned to a notification hub namespace.
","Get-AzureRmNotificationHubsNamespaceListKeys",,"Get"
"AzureRmOperationalInsightsDataSource","The Get-AzureRmOperationalInsightsDataSource cmdlet gets data sources. You can specify a data source to get. You can filter the results based on the kind of data source.","Get-AzureRmOperationalInsightsDataSource",,"Get"
"AzureRmOperationalInsightsIntelligencePacks","The Get-AzureRmOperationalInsightsIntelligencePacks cmdlet gets the available Intelligence Packs.","Get-AzureRmOperationalInsightsIntelligencePacks",,"Get"
"AzureRmOperationalInsightsLinkTargets","The Get-AzureRmOperationalInsightsLinkTargets cmdlet lists existing accounts that are not associated with an Azure subscription. To link a new workspace to an existing account, use a customer ID returned by this operation in the customer ID property of a new workspace.","Get-AzureRmOperationalInsightsLinkTargets",,"Get"
"AzureRmOperationalInsightsSavedSearch","The Get-AzureRmOperationalInsightsSavedSearch cmdlet returns all of the saved searches for a specified workspace within the resource group specified if you do not specify a saved search ID. If you do specify a saved search ID, then the saved search corresponding to that ID is returned.","Get-AzureRmOperationalInsightsSavedSearch",,"Get"
"AzureRmOperationalInsightsSavedSearchResults","The Get-AzureRmOperationalInsightsSavedSearchResults cmdlet returns the results from the query specified by the search ID.","Get-AzureRmOperationalInsightsSavedSearchResults",,"Get"
"AzureRmOperationalInsightsSchema","The Get-AzureRmOperationalInsightsSchema cmdlet returns the schema associated with the specified workspace within that resource group.","Get-AzureRmOperationalInsightsSchema",,"Get"
"AzureRmOperationalInsightsSearchResults","The Get-AzureRmOperationalInsightsSearchResults cmdlet returns the search results based on the specified parameters.
","Get-AzureRmOperationalInsightsSearchResults",,"Get"
"AzureRmOperationalInsightsStorageInsight","The Get-AzureRmOperationalInsightsStorageInsight cmdlet gets information about an existing Storage Insight. If a Storage Insight name is specified, this cmdlet gets information about that Storage Insight. If you do not specify a name, this cmdlet gets information about all storage insights in a workspace.","Get-AzureRmOperationalInsightsStorageInsight",,"Get"
"AzureRmOperationalInsightsWorkspace","The Get-AzureRmOperationalInsightsWorkspace cmdlet gets information about an existing workspace. If you specify a workspace name, this cmdlet gets information about that workspace. If you do not specify a name, this cmdlet gets information about all workspaces in a resource group. If you do not specify a name and resource group, this cmdlet gets information about all workspaces in a subscription.","Get-AzureRmOperationalInsightsWorkspace",,"Get"
"AzureRmOperationalInsightsWorkspaceManagementGroups","The Get-AzureRmOperationalInsightsWorkspaceManagementGroups cmdlet lists the management groups that are connected to a workspace.","Get-AzureRmOperationalInsightsWorkspaceManagementGroups",,"Get"
"AzureRmOperationalInsightsWorkspaceSharedKeys","The Get-AzureRmOperationalInsightsWorkspaceSharedKeys cmdlet lists the shared keys for a workspace. The keys are used to connect Operational Insights agents to the workspace.","Get-AzureRmOperationalInsightsWorkspaceSharedKeys",,"Get"
"AzureRmOperationalInsightsWorkspaceUsage","The Get-AzureRmOperationalInsightsWorkspaceUsage cmdlet retrieves the usage data for a workspace. This exposes how much data has been analyzed by the workspace over a certain period.","Get-AzureRmOperationalInsightsWorkspaceUsage",,"Get"
"AzureRmPolicyAssignment","The Get-AzureRmPolicyAssignment cmdlet gets all policy assignments or particular assignments. Identify a policy assignment to get by name and scope or by ID.","Get-AzureRmPolicyAssignment",,"Get"
"AzureRmPolicyDefinition","The Get-AzureRmPolicyDefinition cmdlet gets a collection of policy definitions or a specific policy definition identified by name or ID.","Get-AzureRmPolicyDefinition",,"Get"
"AzureRmPolicyEvent","Gets policy evaluation events generated as resources are created or updated. Policy event records can be queried at various scopes based on the time interval specified (defaults to last day). Results can be filtered, grouped, and group aggregations can be computed.","Get-AzureRmPolicyEvent",,"Get"
"AzureRmPolicySetDefinition","The Get-AzureRmPolicySetDefinition cmdlet gets a collection of policy set definitions or a specific policy set definition identified by name or ID.","Get-AzureRmPolicySetDefinition",,"Get"
"AzureRmPolicyState","Gets policy compliance states for resources. Policy state records can be queried at various scopes. Based on the time interval specified (defaults to last day), either latest policy states or all policy state transitions can be queried. Results can be filtered, grouped, and group aggregations can be computed.","Get-AzureRmPolicyState",,"Get"
"AzureRmPolicyStateSummary","Gets a summary view of latest policy compliance state numbers at various scopes, broken down into policy assignments and policy definitions. It includes only non-compliant policy states.","Get-AzureRmPolicyStateSummary",,"Get"
"AzureRmPowerBIEmbeddedCapacity","The Get-AzureRmPowerBIEmbeddedCapacity cmdlet gets the details of a PowerBI Embedded Capacity.","Get-AzureRmPowerBIEmbeddedCapacity",,"Get"
"AzureRmPowerBIWorkspace","The Get-AzureRmPowerBIWorkspace cmdlet gets the workspaces in a Power BI workspace collection.","Get-AzureRmPowerBIWorkspace",,"Get"
"AzureRmPowerBIWorkspaceCollection","The Get-AzureRmPowerBIWorkspaceCollection cmdlet gets Power BI workspace collections in your Azure subscription and resource group, or by collection name.","Get-AzureRmPowerBIWorkspaceCollection",,"Get"
"AzureRmPowerBIWorkspaceCollectionAccessKeys","The Get-AzureRmPowerBIWorkspaceCollectionAccessKeys cmdlet gets the current access keys associated with a Power BI workspace collection.","Get-AzureRmPowerBIWorkspaceCollectionAccessKeys",,"Get"
"AzureRmProviderFeature","The Get-AzureRmProviderFeature cmdlet gets the feature name, provider name, and registration status for Azure provider features.","Get-AzureRmProviderFeature",,"Get"
"AzureRmProviderOperation","The Get-AzureRmProviderOperation gets the operations exposed by Azure resource providers. Operations can be composed to create custom roles in Azure RBAC. The command takes as input an operation search string (with possible wildcard(*) character(s)) which determines the operations details to display.
","Get-AzureRmProviderOperation",,"Get"
"AzureRmPublicIpAddress","The Get-AzureRmPublicIPAddress cmdlet gets one or more public IP addresses in a resource group.","Get-AzureRmPublicIpAddress",,"Get"
"AzureRmRecoveryServicesAsrAlertSetting",,"Get-AzureRmRecoveryServicesAsrAlertSetting",,"Get"
"AzureRmRecoveryServicesAsrEvent",,"Get-AzureRmRecoveryServicesAsrEvent",,"Get"
"AzureRmRecoveryServicesAsrFabric",,"Get-AzureRmRecoveryServicesAsrFabric",,"Get"
"AzureRmRecoveryServicesAsrJob",,"Get-AzureRmRecoveryServicesAsrJob",,"Get"
"AzureRmRecoveryServicesAsrNetwork",,"Get-AzureRmRecoveryServicesAsrNetwork",,"Get"
"AzureRmRecoveryServicesAsrNetworkMapping",,"Get-AzureRmRecoveryServicesAsrNetworkMapping",,"Get"
"AzureRmRecoveryServicesAsrPolicy",,"Get-AzureRmRecoveryServicesAsrPolicy",,"Get"
"AzureRmRecoveryServicesAsrProtectableItem",,"Get-AzureRmRecoveryServicesAsrProtectableItem",,"Get"
"AzureRmRecoveryServicesAsrProtectionContainer",,"Get-AzureRmRecoveryServicesAsrProtectionContainer",,"Get"
"AzureRmRecoveryServicesAsrProtectionContainerMapping",,"Get-AzureRmRecoveryServicesAsrProtectionContainerMapping",,"Get"
"AzureRmRecoveryServicesAsrRecoveryPlan",,"Get-AzureRmRecoveryServicesAsrRecoveryPlan",,"Get"
"AzureRmRecoveryServicesAsrRecoveryPoint",,"Get-AzureRmRecoveryServicesAsrRecoveryPoint",,"Get"
"AzureRmRecoveryServicesAsrReplicationProtectedItem",,"Get-AzureRmRecoveryServicesAsrReplicationProtectedItem",,"Get"
"AzureRmRecoveryServicesAsrServicesProvider",,"Get-AzureRmRecoveryServicesAsrServicesProvider",,"Get"
"AzureRmRecoveryServicesAsrStorageClassification",,"Get-AzureRmRecoveryServicesAsrStorageClassification",,"Get"
"AzureRmRecoveryServicesAsrStorageClassificationMapping",,"Get-AzureRmRecoveryServicesAsrStorageClassificationMapping",,"Get"
"AzureRmRecoveryServicesAsrVaultContext",,"Get-AzureRmRecoveryServicesAsrVaultContext",,"Get"
"AzureRmRecoveryServicesAsrvCenter",,"Get-AzureRmRecoveryServicesAsrvCenter",,"Get"
"AzureRmRecoveryServicesBackupContainer","The Get-AzureRmRecoveryServicesBackupContainer cmdlet gets a backup container. A Backup container encapsulates data sources that are modelled as backup items.
","Get-AzureRmRecoveryServicesBackupContainer",,"Get"
"AzureRmRecoveryServicesBackupItem","The Get-AzureRmRecoveryServicesBackupItem cmdlet gets the items in a container or a value in Azure Backup and the protection status of the items.
","Get-AzureRmRecoveryServicesBackupItem",,"Get"
"AzureRmRecoveryServicesBackupJob","The Get-AzureRmRecoveryServicesBackupJob cmdlet gets Azure Backup jobs for a specific vault.
","Get-AzureRmRecoveryServicesBackupJob",,"Get"
"AzureRmRecoveryServicesBackupJobDetails","The Get-AzureRmRecoveryServicesBackupJobDetails cmdlet gets Azure Backup job details for a specified job.
","Get-AzureRmRecoveryServicesBackupJobDetails",,"Get"
"AzureRmRecoveryServicesBackupManagementServer","The Get-AzureRmRecoveryServicesBackupManagementServer cmdlet gets a list of Backup management servers that are registered in a vault.
","Get-AzureRmRecoveryServicesBackupManagementServer",,"Get"
"AzureRmRecoveryServicesBackupProperty","The Get-AzureRmRecoveryServicesBackupProperty cmdlet gets backup properties for a Recovery Services vault.","Get-AzureRmRecoveryServicesBackupProperty",,"Get"
"AzureRmRecoveryServicesBackupProtectionPolicy","The Get-AzureRmRecoveryServicesBackupProtectionPolicy cmdlet gets Azure Backup protection policies for a vault.
","Get-AzureRmRecoveryServicesBackupProtectionPolicy",,"Get"
"AzureRmRecoveryServicesBackupRecoveryPoint","The Get-AzureRmRecoveryServicesBackupRecoveryPoint cmdlet gets the recovery points for a backed up Azure Backup item. After an item has been backed up, an AzureRmRecoveryServicesBackupRecoveryPoint object has one or more recovery points.
","Get-AzureRmRecoveryServicesBackupRecoveryPoint",,"Get"
